2011,2182,1897,640,1363,1364,1003,2146,2182,1897,25,778,56,1027,378,1644,322,1027,638,2171,2031,2171,344,1,344,2171,638,2045,2550,2045,638,1189,1687,1189,1643,649,457,166,1125,166,
295,210,738,2628,738,621,1859,471,1045,1540,1378,1540,1378,173,575,882,565,425,565,910,982,163,658,427,1318,227,438,391,1283,1284,1283,427,2024,737,747,494,427,1284,1283,427,
1773,2545,1773,2545,2178,2545,1773,2545,1795,1775,1728,129,1409,789,1409,1797,1221,2703,1409,789,415,789,415,1790,22,191,163,1178,995,1690,1178,1232,2598,956,1178,1230,2470,1230,2470,1230,
1474,1249,1054,1249,1728,1249,1473,1474,1728,1110,1729,1110,163,2298,2518,2298,163,1573,1432,910,1117,1114,163,22,129,163,219,712,415,789,415,209,415,712,415,2103,2334,1917,1796,833,
2631,2601,2631,2601,2631,2601,2631,2601,2631,2601,2631,2601,2631,2601,2631,2601,2631,2601,2631,2601,2631,2601,2631,2601,2631,2601,2631,2601,2631,2601,2631,2601,2631,2601,2631,2601,2631,2601,2631,2601,
378,218,1290,1644,1964,1863,1862,1595,2675,1824,1595,2675,1824,1595,1863,1644,318,426,2126,2213,2126,426,335,426,335,378,2447,2010,2447,378,2291,585,911,1354,75,1354,313,1377,313,1354,
1944,1259,893,1174,893,1174,1074,1174,414,908,414,1442,1445,414,1174,902,966,1481,966,965,1060,237,1060,2039,163,1404,755,188,139,188,42,188,141,1184,1784,2199,2133,2199,1784,55,
1623,1313,1382,1285,405,753,444,144,188,415,2353,2334,1917,2334,2332,2334,1790,22,1790,523,717,523,478,218,378,2012,378,1539,449,1539,638,722,638,2409,2672,465,566,333,477,294,
297,1321,1190,809,1080,809,919,809,1190,809,908,414,1445,414,440,367,552,473,552,466,465,466,552,85,2368,2642,565,466,565,564,1841,564,565,1540,842,1540,842,1540,1045,471,
1447,566,1816,1934,76,694,76,1934,76,661,76,2390,74,975,668,604,668,2683,687,745,561,745,2325,611,1352,611,179,331,774,1493,867,46,238,489,238,489,238,489,2670,489,
1204,537,357,537,606,163,1205,1153,1077,1153,1611,1379,163,1715,163,415,209,415,2103,2334,54,523,465,523,870,1687,773,1643,1189,1687,1649,1228,1687,54,2334,1917,2334,2332,1117,1588,
820,1146,820,829,1252,820,1252,1485,1159,1485,1252,830,1252,907,1252,820,1115,820,1252,829,962,745,666,745,1885,1884,745,205,427,205,747,353,747,545,747,502,747,579,611,718,
102,1964,1595,1776,136,1102,136,2487,430,2137,430,547,74,2390,74,2335,74,1024,2338,1024,2338,2127,1329,1020,1322,1020,1328,1155,783,1407,1626,1735,1002,1735,1002,983,1002,1735,983,1302,
2595,1315,2452,2595,2562,2595,2452,1315,611,2340,1935,2340,611,719,2561,719,747,368,611,1499,1306,1499,611,2230,2095,2230,2095,2230,611,179,331,774,1493,774,1493,867,74,310,2513,1366,
1667,1697,1683,1697,16,1697,16,566,466,465,2027,2409,2027,2409,2672,636,2027,465,294,588,566,16,1697,1599,1697,804,1585,738,2629,565,128,565,910,811,1253,163,2361,2175,1719,1216,
758,265,758,265,100,1611,163,2202,1303,163,1139,163,1728,1474,1249,1474,1249,1474,380,163,380,2196,380,1257,163,1225,1333,578,1333,578,1122,717,1122,799,1122,1534,1556,1537,629,1535,
178,286,178,286,1963,286,378,1539,638,618,638,1468,848,1223,1607,848,1032,591,488,549,672,2329,2080,1290,378,585,1061,585,2290,585,2091,303,2091,303,2091,585,911,1354,1426,1354,
1730,1034,1178,1736,1690,1178,1034,1178,1362,1178,1034,1178,956,995,2139,995,1178,163,1106,1305,1575,1305,1016,1729,1016,1305,1106,163,219,757,219,1689,538,2193,538,402,403,402,538,402,
103,465,2368,85,294,477,229,747,26,747,207,1536,1728,163,1775,1795,1793,1795,1794,2178,2545,1773,2545,2178,1788,2178,2545,1794,2545,2082,2178,1794,2545,1794,1795,1794,1795,1775,2082,2545,
840,1196,1038,157,371,157,181,157,1718,1867,1718,2413,668,2562,2595,2562,668,310,74,310,74,377,622,74,505,134,1782,2328,1782,295,82,305,552,239,1378,82,305,565,2642,2368,
1169,1284,1055,1284,1169,1454,1169,524,430,172,635,436,635,256,2369,426,836,375,1576,1266,1576,1266,836,426,335,378,286,1963,378,335,426,1486,426,1187,426,1576,1266,1663,2504,1536,
1984,2206,2133,1925,2392,1925,2206,2175,2259,163,395,189,163,793,1455,793,163,2259,2175,1362,163,743,2316,2030,2316,2030,2316,2659,2316,744,743,2659,743,2659,2030,2131,2030,2077,744,2030,
111,350,730,350,427,1318,427,2024,1778,2024,1932,745,561,747,198,655,747,527,1968,2619,1968,2619,1968,1774,1968,2619,1968,1774,990,1774,1968,2619,1968,527,747,588,294,483,933,483,
535,761,9,453,2092,453,591,672,2040,2360,2004,2040,1924,345,622,377,74,2284,2283,2284,2283,2284,74,505,74,949,1512,1267,1500,2180,2577,2342,497,2342,381,430,1569,1073,1112,1618,
631,1562,631,383,631,1562,355,2068,355,2068,2228,2085,1093,355,1094,2085,1094,2085,1093,122,124,745,1564,687,741,747,198,747,175,747,18,745,1756,168,2604,2330,1696,2250,1940,2220,
1797,2200,163,2173,2204,163,1362,2175,1009,934,380,1473,1249,1474,380,1474,1249,1054,1249,1728,129,1204,1153,1410,1153,1063,1153,1455,1694,793,1467,793,1715,163,2396,163,910,1117,2332,1117,
1664,740,1683,740,1664,1697,804,1459,57,967,56,967,57,565,1438,294,21,567,1828,2014,2018,562,671,1599,671,1599,1697,804,1585,565,2629,2536,1957,565,564,565,2,552,559,2341,
538,1036,712,415,1836,415,789,1206,789,415,188,415,188,141,1184,781,1184,860,934,380,1737,415,163,1205,1016,1070,1153,1257,2175,1940,860,1184,120,2175,1257,2259,1257,2087,1257,1872,
17,146,747,205,427,916,2373,916,1038,157,1038,157,2540,611,2501,2260,2501,611,2260,611,1079,611,368,611,1079,611,579,611,579,611,1935,2499,2376,2422,2376,2500,2376,2500,2499,2376,
972,953,972,953,972,953,972,953,972,953,972,953,972,953,972,953,972,953,972,953,972,953,972,953,972,953,972,953,972,953,972,953,972,953,972,953,972,953,972,953,
65,743,163,1153,1410,1153,1070,163,2363,2165,129,188,757,846,1533,1730,1034,1178,1737,1178,1034,1730,1533,1730,1533,970,974,844,974,844,1184,2199,2133,2199,2133,2206,2261,1719,1216,1299,
38,563,163,1205,1153,1065,1153,1063,1628,1175,1325,219,712,415,209,2334,1588,1114,602,163,1257,1872,1771,1696,2175,1719,1216,1571,343,1523,815,1523,813,163,1379,163,1380,793,1455,793,
2289,1804,2289,1804,2289,1804,1805,2289,1804,2289,1804,2289,1805,2289,1804,1805,1804,2289,1804,2289,1805,1804,1805,2289,1805,1804,2289,1805,1804,2289,1804,1805,2289,1805,2289,1805,1804,1805,1804,1805,
1547,142,520,524,1169,1284,430,1637,1562,631,383,87,383,638,701,15,80,15,152,1383,1384,1383,152,1383,1384,1383,1384,1383,152,15,254,15,152,1383,1398,1383,1384,1383,1398,1383,
608,611,1265,1725,921,1265,921,1265,1725,921,1265,921,1265,921,1265,1725,1265,921,1725,1265,611,601,1741,601,3,197,3,463,3,197,633,197,749,483,367,565,633,565,85,425,
128,294,665,294,83,747,153,747,458,747,397,659,397,659,163,2298,2518,163,800,163,2251,145,1218,1299,1392,1299,714,2089,1117,1588,1117,2089,1261,2089,357,243,53,1439,803,53,
2528,1858,2481,1858,2528,1858,2481,1858,2481,1858,2481,1858,2528,1858,2481,1858,2528,1858,2481,1858,2528,1858,2528,1858,2481,1858,2481,1858,2481,1858,2481,1858,2481,1858,2528,1858,2481,1858,2481,1858,
1814,570,169,570,1258,1520,1211,1520,1258,570,2026,1922,570,1524,1381,570,1520,839,874,59,1520,1211,1247,1211,1058,2454,881,112,747,397,659,397,747,198,655,747,336,747,328,747,
1957,2536,1957,565,128,103,565,1859,621,552,473,1459,57,1459,775,1459,2221,1757,1268,1414,1288,1593,1116,31,14,393,157,740,560,246,560,938,560,2287,2315,109,2315,2287,560,246,
1503,1507,1506,1507,1503,1276,1525,1415,1504,1507,1506,1525,1276,1504,1506,1415,1506,1276,1504,1276,1503,1507,1503,1108,1503,1507,1108,1503,1507,1308,1504,1108,1507,1504,1507,1506,1504,1276,1506,1415,
966,1131,966,1481,965,1253,1131,966,964,910,1311,1253,965,1590,163,266,163,1159,1485,1159,2564,163,2451,163,2248,145,1224,163,1971,163,1136,1030,1796,2001,833,2001,1796,2001,1796,833,
750,244,565,621,471,621,565,57,306,565,92,136,986,1644,1862,1964,1595,1863,1595,1301,1266,1301,1266,1663,1756,745,36,1066,36,1701,33,1591,1050,1389,1079,864,1079,1103,1579,1103,
922,1416,922,1416,922,580,922,923,1233,922,923,1126,2371,1126,1497,1212,580,1215,818,582,1498,2450,1881,344,2617,2091,2617,2091,303,478,215,66,69,66,2294,2380,2514,2558,2514,2558,
1324,260,2166,2524,1527,260,619,260,1527,1086,1240,1241,1147,772,742,645,211,645,742,772,1147,1347,1241,772,1240,841,1240,772,51,772,742,645,312,427,698,360,151,1528,426,1576,
2657,2423,1161,2324,1161,1702,1199,1550,84,715,84,1803,1913,1803,1913,416,1913,1803,99,2578,2679,99,1852,99,2578,2679,2578,2679,2578,99,1613,1162,1613,1162,1613,784,917,784,917,850,
253,1815,2670,253,15,253,15,538,2309,681,402,403,2309,1325,2309,1325,2309,681,712,1036,712,415,523,415,2103,415,1790,523,277,294,638,618,638,779,684,161,95,1255,95,161,
1437,1593,1116,708,1116,708,1116,31,1116,736,250,108,1288,1461,304,1461,1593,1461,954,969,954,1461,1357,1461,304,250,694,250,708,1116,736,250,170,4,170,4,170,4,170,250,
2007,1780,2007,1780,2007,1779,2007,1780,2007,1780,2007,1780,2007,68,1845,1844,1845,68,2007,68,979,68,1632,68,1979,68,2007,1779,2007,1780,2007,68,1825,1966,1825,979,766,979,879,700,
1004,786,1003,1897,2146,1897,25,1181,25,456,2099,569,1986,569,1712,453,9,453,2034,2015,2092,453,1269,453,2034,558,1555,1550,1238,378,2012,378,2195,286,1963,2195,286,2195,1963,286,
1472,878,1472,878,1023,1090,1029,2456,41,892,904,292,904,1733,904,892,41,1713,115,904,292,759,292,904,889,2153,1982,41,2456,1742,2456,48,1783,2348,1783,48,725,48,2456,41,
1896,496,501,663,501,174,163,22,1790,2334,2353,2334,2353,2334,1917,2334,1917,1796,2001,833,2001,833,714,1218,833,2001,1796,833,1796,1917,1796,833,1218,1530,2089,1117,2089,1261,247,2257,
1954,2222,2150,2183,2179,2183,2179,321,2305,321,1192,321,2179,2183,2150,1954,2222,1954,2222,1954,321,566,321,2305,321,2179,2150,2179,2183,2305,2183,2305,2150,1954,2150,2179,2183,2179,2183,2305,
930,805,990,58,2495,58,536,200,536,411,1891,58,1891,1774,1891,200,1891,58,536,411,1891,1149,1323,1145,1323,1149,912,1149,1323,1062,930,1254,930,805,930,1062,1254,1464,1100,1464,
2562,1366,2413,2239,587,214,587,214,157,897,1240,897,157,1637,1562,1637,430,632,401,632,401,632,1582,1086,1527,2221,2404,1459,566,333,565,1213,738,1585,565,367,565,173,565,1401,
2152,1277,1476,1277,163,1178,1231,995,2673,1224,145,1530,1424,1530,2089,1117,1261,1117,910,982,910,1131,910,811,910,523,2642,523,551,523,717,1877,414,1442,675,1429,675,1429,1208,1434,
381,686,635,651,430,635,442,635,436,635,109,488,109,1888,109,2054,109,967,1032,847,967,306,57,1459,671,1459,2404,1459,671,1459,671,552,671,562,440,367,440,414,1877,251,
801,1542,801,1475,801,1542,801,313,1642,313,534,313,534,313,534,313,1642,1377,288,2037,288,75,2122,75,1855,1864,2276,30,285,1148,1597,1138,806,1354,1040,1354,1420,1047,1344,1046,
1036,712,219,163,935,1136,727,1799,1424,1799,163,1362,163,1943,163,1139,1572,1598,1139,780,1598,1572,1598,1572,1598,1572,1139,1018,1136,1740,1136,1516,833,2001,1796,1030,163,1558,1136,1594,
176,379,756,176,379,756,176,756,379,176,379,756,176,379,756,176,756,176,756,176,379,176,379,756,176,756,176,756,176,379,756,176,379,756,379,176,379,176,379,176,
340,709,340,341,529,709,529,709,529,340,529,709,340,341,529,341,529,340,529,709,529,340,341,529,341,340,709,341,709,341,529,340,709,529,341,709,341,529,709,529,
1816,566,1459,2404,1459,775,1459,2221,566,483,277,483,294,554,306,554,552,57,1459,57,306,967,57,552,16,566,633,565,294,173,2485,1378,239,82,1378,82,295,1316,295,1316,
1762,2495,2694,1762,571,424,571,2331,2694,1762,571,424,571,19,571,2694,2331,571,2694,1762,571,2331,571,2331,2694,2495,58,990,1774,1968,2619,328,2619,328,2619,1968,527,1968,527,747,
1464,1100,1464,1470,411,2594,411,512,411,1891,200,536,206,1042,1435,1028,1042,1043,1042,1043,1435,1028,206,1042,1043,1435,1028,1435,1042,1028,1037,1470,1464,1100,1464,1470,411,1891,200,1464,
2096,2142,2096,2142,2096,2142,2096,2142,2096,2142,2096,2142,2096,2142,2096,2142,2096,2142,2096,2142,2096,2142,2096,2142,2096,2142,2096,2142,2096,2142,2096,2142,2096,2142,2096,2142,2096,2142,2096,2142,
1738,219,402,403,2302,1880,2302,1880,2302,403,402,538,1689,219,563,219,163,1113,1380,1113,1153,1070,1153,1070,163,2557,430,208,430,1698,1626,1698,1626,1164,1570,1678,861,1678,378,2195,
126,2208,1761,2208,2234,2208,2235,2208,1761,2208,2234,2208,126,94,126,94,126,94,41,725,48,2456,48,725,93,725,93,759,99,1613,1614,1619,1613,784,1613,784,845,784,845,784,
220,45,220,490,220,552,173,575,552,749,1459,57,967,848,1388,1586,1388,1025,876,1025,453,1712,1025,1238,378,1539,449,566,34,565,410,305,565,1378,2485,566,699,566,733,566,
522,525,1425,684,1425,1550,1425,525,1419,525,1427,525,684,1425,1550,1158,1555,1550,1238,1500,1238,1290,1644,2614,2616,986,2484,2616,2614,986,2614,1644,2409,1644,322,2508,2577,1020,1328,1644,
2019,2147,2019,157,393,157,2230,2095,157,2680,101,2680,157,2019,2147,2499,1068,989,1418,989,1418,989,1068,359,2376,359,1342,808,731,330,731,1656,731,121,595,233,595,121,731,1450,
1966,1825,1966,1825,979,157,2417,2532,518,766,2532,2417,2532,518,2532,76,131,76,1934,2463,1934,76,518,766,78,560,938,1127,1153,1219,163,2361,163,757,163,1277,2470,2646,2470,2101,
2050,2378,2335,2378,2335,74,511,74,871,1591,36,1701,832,1701,832,1052,832,1701,1591,1701,36,1591,36,1974,36,257,667,867,74,949,1608,1512,1463,1361,1463,999,347,84,1241,1141,
310,74,2335,2378,1668,2535,2176,1914,427,1037,1610,1037,1042,1435,1042,1037,1028,1435,1042,1037,1042,1043,1435,1042,206,1488,980,1488,611,2505,611,864,1079,1724,1492,1050,1171,1050,1389,821,
1139,793,1333,1207,378,227,1318,1283,391,427,658,163,390,163,2077,163,415,789,1409,2220,2600,2220,129,2193,129,1409,2220,2600,163,781,846,781,1184,141,163,689,1826,2630,1826,689,
1736,1690,995,1971,2211,854,1231,995,956,1231,995,1230,1231,956,1231,956,1178,1232,995,1971,2211,854,2598,1232,1178,995,1971,1696,1114,1261,1114,1117,1114,1371,1114,1696,1943,163,2298,163,
1864,2122,1864,2276,30,231,285,486,1278,289,1534,1163,1534,1122,717,2568,717,2568,583,1278,583,2398,2372,1126,583,1126,2489,2372,2398,583,643,1904,2556,1904,2556,858,2556,1904,2556,858,
2656,2626,1843,2626,2399,136,1259,2213,1259,1944,2091,2617,228,1692,228,1692,1484,1057,1484,1521,1185,1521,1484,1092,1484,1220,1608,949,1608,949,1608,987,1608,1512,1112,1512,1608,2225,1732,2225,
756,176,379,756,176,379,176,379,756,176,379,176,379,176,756,379,176,379,756,379,176,756,379,176,756,176,756,176,379,756,176,756,379,756,379,176,379,176,756,176,
506,514,453,1025,1290,1712,569,1522,1484,1220,1608,1220,74,263,2421,2389,2421,1829,2421,2590,388,439,388,2590,388,439,388,439,97,439,388,439,192,420,193,519,2590,420,10,420,
1450,808,1320,1300,1342,359,1320,1300,1320,808,1320,359,808,731,576,212,169,212,169,570,1245,1520,1072,1520,839,874,576,1524,570,1524,1526,839,576,1932,1912,1932,745,458,745,1700,
1900,2492,1900,2492,2547,2492,577,250,76,131,76,694,76,2390,76,392,154,392,154,392,154,392,154,74,1017,157,1718,28,1718,2138,1718,2582,1718,1867,1718,201,350,427,2388,427,
1654,855,1654,855,1338,1015,996,1015,1338,1654,855,1654,852,1654,855,1338,917,784,1338,784,1613,784,845,784,1613,1619,1613,1619,1614,1613,1614,1613,1162,1613,1614,1613,784,1613,1162,1613,
248,105,2434,1747,1527,1894,827,909,913,827,1527,2166,2167,2161,1326,105,1326,1747,1326,2144,1894,2524,1527,2088,2167,2161,1326,2434,1747,2160,1747,1324,2076,2559,2076,211,1527,1240,950,84,
1461,304,1461,304,427,1340,1075,1340,1075,1340,427,1037,1470,411,1470,1037,1470,1464,1254,1464,1470,1037,1028,1435,1043,1435,1042,1043,1042,1037,427,304,1912,304,1461,304,108,498,108,304,
405,1285,770,350,664,978,1954,2150,2183,1954,2150,1954,2183,1954,98,1954,321,1192,875,554,552,671,1459,671,565,367,440,562,370,875,370,552,691,565,2629,2536,502,567,1828,567,
320,259,320,259,320,259,320,259,582,818,819,1212,819,1154,1531,983,1735,1002,983,1002,983,928,983,887,1531,887,983,1002,1735,1002,983,1636,1684,1726,314,1684,1182,1010,1578,1061,
1544,566,465,294,153,294,588,186,566,1459,2221,1459,167,554,446,554,875,554,306,967,848,1223,1422,1237,1422,550,569,767,255,767,569,1712,1025,1238,1290,2080,2609,2080,1290,2080,
2429,2317,2429,2317,1353,2317,1353,2302,2104,2302,2104,403,2302,2104,2302,1353,2302,1880,2302,1353,934,844,55,1784,2688,1840,2688,1839,2705,1840,2688,1840,2688,1840,2705,1839,2688,1839,290,1911,
461,427,1283,823,227,1547,227,378,2195,286,178,378,396,478,497,2342,1270,208,2343,1618,2343,2443,2343,1618,2343,208,1569,1011,1008,1011,1008,1569,1008,1569,1684,1647,2586,2162,745,2162,
2070,2640,2070,2640,2070,2640,2070,2640,2070,2602,2070,2602,2070,2640,2070,2602,2070,2640,2070,2602,2070,2602,2070,2640,2070,2640,2070,2640,2070,2640,2070,2640,2070,2602,2070,2602,2070,2640,2070,2640,
926,1112,1073,314,1244,314,1596,348,1596,314,1726,1684,1636,983,1735,1626,1584,1328,783,1155,1601,224,1819,1781,1819,224,1819,1781,2663,2229,1428,1601,1428,1312,1260,1312,1622,1578,1061,585,
1794,2178,2181,1795,2082,2545,2178,2181,1788,2181,1788,1795,2082,1793,2178,1794,2178,1794,2178,2582,462,2582,411,512,407,1875,407,2439,1875,407,1298,1285,1176,254,1176,1592,405,1285,1176,2272,
1806,2279,1806,2279,2579,2279,2579,2279,2579,2279,1806,2279,2579,2336,2579,2279,2579,2336,2579,2336,2579,2279,1806,2279,2579,2279,1806,2570,1806,2570,480,667,257,36,1066,36,257,667,867,74,
449,638,701,1644,2423,1601,2423,2627,2423,853,2423,2627,2423,862,1407,1155,1407,1155,1601,1155,785,862,1155,783,1155,785,1328,1644,2423,881,1203,1195,1630,1203,881,1411,1203,542,779,684,
536,206,1490,206,1490,206,1488,206,1891,1774,1891,200,1891,1774,1891,411,1891,1774,1968,2619,1968,1774,990,805,990,58,536,200,536,58,990,58,536,200,1891,200,1891,411,2582,2178,
656,657,1581,657,656,657,1581,1515,1581,1515,1711,1515,163,982,247,1117,1261,2089,1117,1261,1114,1603,1114,1117,1588,2334,1836,2334,602,163,1334,1130,163,346,143,337,346,337,143,180,
195,196,195,196,707,195,735,2649,1956,735,2649,2436,2649,2436,2649,1956,2527,735,2527,735,2106,1750,2106,735,195,196,707,196,707,158,184,158,433,428,433,428,433,158,598,428,
423,1290,1644,322,2508,632,1909,2677,2017,2677,2338,2677,2017,2677,1582,1086,1527,1747,2559,1747,1324,2076,1527,1086,1545,1909,632,1909,1582,2017,1582,1909,2677,2017,1582,1908,1582,1545,1582,2677,
2539,1322,1020,1329,2127,1329,1049,1329,2127,2338,1478,1336,1478,2338,2443,2343,430,2033,430,172,245,1636,983,256,634,1513,1812,862,1155,1601,1429,675,2215,2650,204,1811,204,597,675,597,
228,323,2560,323,2467,2155,2467,2468,2467,323,228,259,320,259,582,818,1212,819,818,819,818,1212,818,819,1215,824,1215,818,819,1212,580,1126,2372,1126,923,922,580,1215,1699,799,
1105,1026,1105,1026,1105,591,2155,2467,2155,2467,2468,2467,2468,2467,2468,2467,2468,2467,2155,2467,2155,2467,2155,2467,2155,591,1186,492,1186,1268,1842,1757,2221,2404,2221,1459,1687,54,712,2664,
1103,611,1103,611,1732,2423,2627,2423,2657,2423,550,2423,1161,2423,1601,224,1819,1781,2663,1781,2663,2229,1428,2493,1428,2617,344,1627,344,2290,585,911,585,911,585,2091,585,911,585,335,
2451,129,2446,129,1973,129,2220,2563,2396,503,2396,163,174,2409,174,2409,1644,1256,1644,378,1275,2290,585,335,378,2012,2135,2583,2310,2607,1987,2607,1987,2607,1987,2607,2310,2607,2074,1636,
996,1015,996,1015,852,1015,1338,1654,852,1654,852,1015,852,1015,996,161,996,1015,1338,1015,1338,1654,855,1654,1338,1015,1338,855,1654,852,1015,852,1015,996,1015,996,1015,852,1654,852,
1051,1052,600,1052,1066,1052,600,745,1884,745,1756,2613,1756,1663,1756,745,2162,2586,1889,2586,1647,2586,1647,1908,2514,1838,719,609,719,747,741,687,741,687,626,261,626,261,345,76,
2530,2415,1112,1618,2343,2443,2338,1478,1335,1270,236,156,431,1608,949,1608,1512,999,70,1521,70,1986,2462,401,577,1532,577,401,577,312,577,2660,558,2660,1933,2660,577,312,772,51,
1674,1123,1354,1047,1345,1046,1121,643,49,581,50,643,222,581,580,581,222,581,49,581,222,643,50,150,50,583,643,150,643,2489,2372,2398,1498,1049,1329,1986,70,1692,228,2465,
301,46,238,46,238,1815,253,15,152,1383,152,1383,1398,1383,1398,1383,1384,1383,1398,1383,152,15,152,15,234,15,129,1973,129,1204,2624,1931,2624,2277,2624,1204,538,1036,1662,1036,
1761,2208,2313,2208,2234,2208,2234,2208,2234,2208,2234,2208,2313,2208,1761,2208,1761,2208,1761,2208,2313,2208,2235,2208,2313,2208,2235,2208,1761,2208,2234,2208,1761,2208,2235,2208,2234,2208,2313,2208,
1690,995,1690,1178,956,995,2139,2220,2226,1950,2226,1950,2220,2478,2226,1958,2220,2478,2226,2139,995,1232,2598,2330,1696,2250,1696,2330,2598,1232,1178,1688,1178,1230,1231,1985,995,1178,1690,995,
1121,1046,1344,1046,612,289,64,583,2568,289,1498,1049,1498,2398,583,2568,583,643,1904,2556,1904,2556,1904,2556,1904,643,50,150,50,581,50,583,1278,486,1597,1138,2706,1138,1420,1354,
1581,764,2687,2174,764,1581,657,1581,1515,1581,1711,1581,1711,1515,1447,1515,1581,1515,1711,1515,988,1515,988,1515,988,1515,961,523,465,2368,2642,565,2672,2409,2027,565,1957,2536,1957,565,
591,488,2053,109,778,25,1181,1431,698,360,698,1431,1412,1328,1412,1111,1570,1109,1570,634,430,1270,627,1562,627,1270,1335,1339,434,597,434,2473,434,597,675,2215,2650,2215,2650,204,
1283,427,658,427,561,745,561,427,494,747,73,747,502,2536,1957,565,548,565,173,294,2430,294,186,747,315,747,205,600,747,203,2499,1068,726,1418,726,1418,2499,2422,2499,2498,
184,432,165,432,165,432,302,598,432,165,432,165,432,184,433,184,158,433,432,433,184,432,433,432,184,158,598,432,302,598,428,184,433,158,433,184,433,432,165,432,
1094,2228,1093,2228,127,18,747,579,611,1352,1672,294,277,523,2480,523,1790,415,995,2673,2541,2673,995,1231,1985,995,1230,1231,1230,1231,1495,995,1985,995,1230,2598,1631,2598,854,1231,
214,157,1017,157,1375,1452,1375,560,157,1017,74,2654,2421,1868,2421,74,622,345,1924,2327,1924,2327,2015,2092,2015,2034,2015,2034,2015,2327,2034,2015,2034,558,1532,1480,1532,558,1137,1687,
769,764,1573,2174,764,769,163,2554,1850,163,744,163,1225,1333,1224,163,2286,2280,163,1114,1261,247,563,37,563,163,1334,1696,1334,1696,1971,1696,1334,1130,163,781,1184,1362,163,1515,
914,272,1551,272,1551,914,1551,272,914,1551,272,914,1551,272,516,272,516,272,1551,272,1551,272,1551,914,1551,272,516,272,914,1551,914,272,1551,914,1551,272,516,272,914,1551,
1279,1065,1063,1153,1065,1305,1274,1305,1106,1065,1279,1065,1106,163,1069,1096,1069,1685,1069,1685,1069,422,1691,163,189,163,2202,1571,343,1523,1060,2039,1060,965,1590,910,523,188,380,2641,
778,109,1296,456,1748,2182,2146,2182,1748,2182,2011,2182,2011,2182,2633,2011,1835,2011,2182,1748,2182,2011,1835,2182,1835,2182,1748,456,2455,2354,2455,2354,556,2354,2455,2354,2455,2354,453,1124,
468,2377,2025,2377,2025,2377,491,2318,2153,889,2153,1982,41,1733,41,94,41,2456,41,1982,1713,1982,2153,2002,2153,2318,2153,2008,2153,1716,138,892,889,892,1713,889,1713,1991,1713,1716,
2565,2157,66,1698,1626,1735,1002,983,1636,983,1636,245,172,430,1165,1327,1569,1073,1182,1684,314,1244,1061,378,1963,2195,378,2290,2291,344,1,344,2171,638,2171,2032,2171,638,521,2312,
1133,1666,719,1838,485,2380,2514,485,2380,1838,1908,1893,1908,2514,1838,719,520,478,52,2487,1823,2487,430,89,635,177,911,585,335,426,2431,1919,1007,2426,1007,1919,1007,2217,2282,2217,
1188,1354,1695,1354,992,1354,1123,541,183,539,1123,1354,1695,1354,1695,1354,313,1354,1317,1354,1047,1354,1001,1354,911,585,1061,1244,348,1244,344,1244,1596,348,1244,348,638,449,638,449,
1308,1504,1507,1108,1504,1308,1504,1507,1504,1415,1525,1506,1504,1507,1503,1504,1108,1504,1276,1504,1276,1504,1108,1503,1525,1503,1507,1108,1504,1506,1108,1503,1108,1506,1504,1108,1503,1507,1308,1504,
194,673,194,673,194,673,194,673,194,673,194,673,194,673,194,673,194,673,194,673,194,673,194,673,194,673,194,673,194,673,194,673,194,673,194,673,194,673,194,673,
1222,809,1229,1615,1639,809,908,809,908,919,809,1129,809,1190,1321,1190,1129,814,1365,814,1321,297,441,638,2171,2031,2171,2032,344,1312,638,2673,995,1971,163,2361,2216,2688,1840,2705,
2337,2610,2337,2606,2662,2606,527,2606,2611,2606,2662,527,1656,1822,2662,2606,527,1968,527,1656,731,576,59,576,731,121,731,808,863,2499,1787,2676,611,2378,2335,2378,2335,74,2390,36,
1559,1697,1667,1697,16,1697,1703,1697,1664,1697,1667,740,1703,740,560,740,929,71,929,1697,16,1697,1683,740,929,1559,1791,1859,554,167,554,167,552,644,565,644,210,552,644,552,
907,1252,1634,74,511,74,622,377,74,19,571,1762,571,2694,2331,571,19,74,975,76,181,76,869,76,1934,423,62,2566,62,945,788,2323,2419,2323,2419,492,734,490,45,492,
1182,1578,1061,1244,1596,314,156,521,1082,1081,521,638,227,478,52,228,52,2580,1819,1781,1819,2580,1819,224,1601,1428,1622,344,2441,344,1622,1578,1010,1061,1244,344,1007,837,1489,177,
1157,1700,687,745,91,745,1886,1884,745,477,229,747,397,747,588,699,566,274,478,565,1378,21,567,21,438,692,1191,692,378,227,1547,1283,823,1283,230,1284,430,683,686,318,
1356,667,2570,480,667,1928,2114,2124,74,2284,2278,2284,2278,2284,2278,2284,2278,2284,2278,2284,2278,2284,2283,2284,2278,2284,1293,1592,405,753,405,1285,968,1285,1176,254,15,129,163,1379,
2052,2062,2066,2674,2066,985,2038,985,159,136,92,2438,2091,2438,2091,303,2091,585,1061,1010,1578,1010,1651,1578,1182,1578,877,1651,1010,877,1010,877,1651,877,1569,1726,1679,1569,208,1569,
2090,1260,2090,1260,344,1445,675,2339,2126,2213,1259,2213,2253,2213,2290,2213,2126,2426,2126,2426,1007,837,1007,837,1007,344,2339,344,521,638,2541,638,701,15,80,15,254,15,322,1027,
